3708|FULMER|9,570|93.53%|2.18%|0.48%|0.43%|1.36%|2.02%
3709|AMARAL|9,567|78.13%|0.78%|1.59%|0.22%|2.59%|16.68%
3710|SHULL|9,565|94.61%|0.78%|0.48%|0.38%|1.45%|2.30%
3711|KOEHN|9,559|96.25%|0.31%|0.35%|0.25%|0.82%|2.02%
3712|TRUITT|9,557|71.81%|22.67%|0.48%|0.89%|1.98%|2.17%
3713|KEEFER|9,552|94.70%|1.31%|0.49%|0.48%|1.07%|1.95%
3713|ECHEVERRIA|9,552|6.72%|0.16%|0.51%|0.14%|0.27%|92.20%
3715|MCCUNE|9,549|87.66%|7.15%|0.52%|0.47%|2.08%|2.10%
3716|CABLE|9,545|91.47%|2.72%|0.73%|1.11%|1.74%|2.22%
3717|FREED|9,541|94.86%|1.17%|0.78%|0.36%|1.11%|1.72%
3718|LOVELESS|9,533|86.09%|8.54%|0.47%|0.70%|1.69%|2.51%
3719|WILBUR|9,527|90.23%|2.63%|0.98%|1.35%|1.89%|2.92%
3720|STACEY|9,520|88.96%|4.93%|0.49%|1.25%|1.71%|2.66%
3720|GRACIA|9,520|11.81%|3.98%|1.10%|0.24%|0.42%|82.45%
3722|OSTRANDER|9,518|94.83%|0.27%|0.60%|0.30%|1.88%|2.11%
3723|MANGUM|9,515|69.67%|25.21%|0.29%|0.37%|1.79%|2.67%
3724|STAGGS|9,514|92.42%|1.82%|0.53%|0.98%|1.77%|2.49%
3725|CURTIN|9,513|94.72%|0.91%|0.88%|0.22%|1.38%|1.88%
3726|SAXTON|9,509|78.19%|15.81%|0.55%|0.58%|2.27%|2.61%
3727|GAGNE|9,507|95.12%|0.46%|0.68%|0.21%|1.46%|2.06%
3727|HACKNEY|9,507|81.40%|14.09%|0.42%|0.50%|1.69%|1.88%
3729|FINDLEY|9,505|83.60%|10.58%|0.47%|0.70%|1.85%|2.79%
3730|HOLTZ|9,502|93.38%|1.93%|0.59%|0.34%|1.16%|2.61%
3731|GLYNN|9,501|88.82%|6.52%|0.65%|0.21%|1.56%|2.24%
3732|SCROGGINS|9,495|72.20%|20.66%|0.35%|1.22%|2.61%|2.96%
3733|PACKARD|9,494|91.73%|2.74%|0.73%|1.11%|1.75%|1.95%
3734|ANTOINE|9,493|14.58%|76.89%|0.64%|2.25%|3.05%|2.58%
3735|WICKS|9,489|72.38%|21.94%|0.69%|0.46%|2.60%|1.93%
3736|KUNKEL|9,488|95.73%|0.45%|0.56%|0.26%|1.00%|1.99%
3737|GUEST|9,483|78.41%|16.05%|0.72%|0.62%|1.93%|2.27%
3738|VAUGHT|9,476|87.90%|7.30%|0.54%|0.77%|1.92%|1.57%
3739|CLOSE|9,474|90.91%|4.23%|0.59%|0.31%|1.72%|2.24%
3740|FEENEY|9,473|94.93%|0.56%|0.58%|0.22%|1.22%|2.48%
3741|SMYTH|9,470|91.89%|2.84%|0.62%|0.33%|1.38%|2.94%
3742|SIBLEY|9,467|75.41%|19.99%|0.46%|0.51%|2.03%|1.61%
3743|FAIRBANKS|9,466|83.87%|3.91%|0.79%|6.22%|2.84%|2.37%
3744|COCKRELL|9,465|74.18%|21.11%|0.44%|0.44%|1.89%|1.93%
3745|HAUGEN|9,461|94.27%|0.41%|0.70%|1.15%|1.61%|1.86%
3746|MCCLUNG|9,456|89.30%|5.71%|0.34%|0.59%|1.98%|2.08%
3747|POIRIER|9,453|94.29%|0.78%|0.59%|0.56%|1.77%|2.01%
3748|PERRYMAN|9,443|61.43%|30.26%|0.53%|1.25%|3.08%|3.45%
3749|MAHON|9,441|88.79%|5.11%|0.71%|0.30%|1.73%|3.37%
3749|COSGROVE|9,441|95.35%|0.56%|0.56%|0.16%|1.08%|2.29%
3751|SALERNO|9,440|92.67%|0.35%|0.48%|0.11%|1.26%|5.14%
3752|MUNDY|9,439|81.59%|13.35%|0.71%|0.58%|1.78%|1.99%
3753|TIMM|9,433|94.40%|0.87%|0.75%|0.35%|1.41%|2.22%
3754|SWISHER|9,431|93.78%|1.36%|0.52%|0.47%|1.40%|2.48%
3755|LAFLEUR|9,430|79.76%|15.87%|0.39%|0.31%|1.61%|2.06%
3755|HARDMAN|9,430|81.64%|12.73%|0.59%|0.41%|2.38%|2.25%
3757|TOLER|9,427|80.53%|14.59%|0.46%|0.63%|2.02%|1.78%
3758|COHN|9,426|89.61%|4.65%|0.95%|0.19%|1.19%|3.41%
3759|SEATON|9,423|78.72%|14.27%|0.44%|1.77%|2.01%|2.79%
3760|ASHFORD|9,421|39.93%|53.32%|0.49%|0.42%|2.89%|2.95%
3761|DALLAS|9,418|63.38%|28.14%|0.85%|2.38%|2.48%|2.77%
3762|BATCHELOR|9,417|81.30%|13.62%|0.52%|0.42%|1.95%|2.18%
3763|CEDENO|9,412|5.43%|3.10%|1.13%|0.13%|0.38%|89.83%
3763|CALVIN|9,412|51.82%|39.81%|0.86%|1.19%|2.73%|3.59%
3765|LAVOIE|9,408|95.17%|0.28%|0.53%|0.26%|1.86%|1.90%
3766|DELOACH|9,407|63.85%|32.01%|0.32%|0.36%|1.57%|1.89%
3766|VUONG|9,407|0.91%|(S)|96.63%|(S)|1.64%|0.75%
3768|NEILL|9,404|93.12%|1.01%|0.70%|0.40%|1.84%|2.92%
3769|IRVINE|9,397|86.99%|6.04%|1.17%|0.81%|2.54%|2.45%
3770|JOLLEY|9,392|87.54%|6.92%|0.63%|0.73%|1.88%|2.29%
3771|RESENDEZ|9,390|6.55%|0.27%|0.11%|0.23%|0.18%|92.66%
3772|NOLAND|9,386|84.65%|8.98%|0.67%|0.80%|2.07%|2.83%
3773|COUSINS|9,380|68.32%|25.64%|0.49%|0.49%|2.71%|2.36%
3774|MULL|9,377|86.17%|7.97%|1.21%|1.14%|1.56%|1.96%
3775|HASAN|9,374|27.89%|17.70%|47.22%|0.34%|4.52%|2.34%
3776|JACOBY|9,372|93.89%|0.80%|0.65%|0.26%|1.25%|3.16%
3777|EDMOND|9,369|20.23%|72.52%|1.34%|0.44%|2.88%|2.59%
3777|SWAFFORD|9,369|87.19%|7.60%|0.50%|0.72%|2.07%|1.92%
3779|DERRICK|9,365|78.48%|16.59%|0.64%|0.51%|1.79%|1.98%
3780|MARTINES|9,363|11.67%|0.69%|0.95%|0.22%|0.63%|85.83%
3780|ABARCA|9,363|3.47%|0.19%|1.40%|0.19%|0.44%|94.31%
3782|WOODWORTH|9,361|94.31%|0.64%|0.62%|0.59%|1.67%|2.18%
3782|DEUTSCH|9,361|95.82%|0.40%|0.64%|0.16%|0.96%|2.02%
3784|THIGPEN|9,359|62.25%|33.82%|0.29%|0.36%|2.06%|1.22%
3785|ANDRE|9,358|62.21%|28.81%|0.88%|0.58%|1.80%|5.73%
3786|MCGREW|9,354|75.37%|18.23%|0.62%|0.41%|1.99%|3.39%
3787|SCHOLL|9,351|96.12%|0.25%|0.58%|0.35%|1.19%|1.52%
3788|TARVER|9,341|44.74%|49.99%|0.36%|0.41%|2.18%|2.31%
3789|CLOUGH|9,339|91.81%|3.41%|0.88%|0.26%|1.54%|2.11%
3790|HENNESSY|9,338|94.73%|0.59%|0.95%|0.17%|1.42%|2.13%
3791|ROSENBAUM|9,333|92.85%|0.39%|0.45%|0.18%|1.15%|4.98%
3792|STULL|9,324|94.12%|1.65%|0.56%|0.40%|1.32%|1.95%
3793|BOLEN|9,323|92.08%|3.19%|0.50%|0.64%|1.63%|1.95%
3794|RENO|9,322|89.24%|3.16%|1.23%|0.86%|1.62%|3.88%
3795|MCFARLANE|9,319|53.24%|38.00%|0.61%|0.47%|2.36%|5.32%
3796|HULSEY|9,317|92.52%|2.02%|0.33%|1.19%|1.91%|2.03%
3797|SEAL|9,316|91.04%|2.25%|2.08%|0.88%|1.67%|2.07%
3798|ROBY|9,315|62.83%|30.93%|1.32%|0.41%|2.32%|2.19%
3799|RIPLEY|9,314|90.05%|2.93%|1.37%|0.72%|1.78%|3.15%
3800|PALOMINO|9,313|6.21%|0.94%|0.25%|0.32%|0.26%|92.02%
3801|MCWHORTER|9,312|81.86%|13.26%|0.35%|0.44%|1.71%|2.37%
3802|RAFFERTY|9,311|95.44%|0.48%|0.63%|0.29%|1.16%|2.00%
3802|HARRY|9,311|59.05%|28.61%|3.13%|3.07%|2.63%|3.51%
3804|JURADO|9,309|5.75%|0.23%|3.44%|0.19%|0.23%|90.17%
3805|LUMPKIN|9,307|50.74%|44.11%|0.29%|0.40%|2.46%|2.01%
3806|KOHL|9,303|95.02%|0.34%|0.86%|0.88%|1.10%|1.80%
3807|TOSCANO|9,301|37.06%|0.22%|0.77%|0.22%|0.56%|61.18%
3807|BRATCHER|9,301|79.20%|15.58%|0.33%|0.66%|2.13%|2.11%
3809|BRATTON|9,300|75.82%|18.40%|0.52%|0.38%|2.19%|2.70%
3809|EVERS|9,300|92.30%|3.15%|0.65%|0.30%|1.10%|2.51%
3811|FAHEY|9,299|95.39%|0.39%|0.70%|0.20%|1.33%|1.99%
3811|GAONA|9,299|4.71%|0.18%|0.59%|0.09%|0.19%|94.24%
3813|KEENEY|9,294|95.10%|0.52%|0.57%|0.34%|1.44%|2.02%
3813|TRAPP|9,294|79.27%|15.63%|0.52%|0.36%|1.36%|2.87%
3815|OCASIO|9,293|5.98%|1.26%|0.39%|0.14%|0.18%|92.05%
3816|NEELEY|9,288|84.86%|9.21%|0.52%|1.03%|2.19%|2.20%
3817|WIESE|9,287|95.57%|0.22%|0.56%|0.34%|1.00%|2.30%
3818|MAAS|9,285|93.93%|0.51%|0.86%|0.56%|1.00%|3.14%
3819|JOE|9,280|12.26%|24.98%|23.00%|33.79%|2.97%|3.00%
3820|FURMAN|9,273|86.60%|8.01%|0.74%|0.29%|1.60%|2.76%
3820|WHITSON|9,273|82.70%|11.34%|0.40%|1.07%|1.92%|2.57%
3822|BOHN|9,272|94.80%|0.40%|0.69%|0.52%|1.21%|2.38%
3823|BOURNE|9,270|74.46%|18.23%|1.00%|0.55%|2.61%|3.15%
3824|HANES|9,268|87.32%|6.73%|0.53%|0.93%|1.82%|2.67%
3825|RUGGIERO|9,263|94.96%|0.16%|0.43%|0.10%|0.94%|3.41%
3826|FITZSIMMONS|9,260|94.30%|0.82%|0.69%|0.49%|1.63%|2.07%
3827|LUIS|9,255|19.37%|3.48%|5.39%|0.38%|1.35%|70.03%
3828|BOBO|9,254|56.95%|37.41%|0.79%|0.56%|2.63%|1.66%
3829|RUEDA|9,253|4.98%|0.31%|1.77%|0.08%|0.10%|92.76%
3830|HEADLEY|9,250|78.29%|15.18%|0.61%|0.82%|1.94%|3.17%
3831|HORST|9,245|96.30%|0.69%|0.45%|0.30%|1.09%|1.16%
3832|STURM|9,242|95.30%|0.41%|0.45%|0.47%|1.46%|1.90%
3833|REINHART|9,237|95.58%|0.34%|0.54%|0.15%|1.01%|2.38%
3834|MCNUTT|9,232|87.11%|7.46%|0.54%|0.63%|1.85%|2.40%
3835|MCCUTCHEON|9,230|83.87%|10.78%|0.54%|0.64%|1.97%|2.20%
3835|TU|9,230|1.95%|(S)|94.03%|(S)|2.26%|1.53%
3837|GALICIA|9,229|4.21%|0.29%|4.46%|0.16%|0.27%|90.59%
3838|JAVIER|9,226|3.64%|1.04%|36.69%|0.16%|3.44%|55.03%
3839|DEMERS|9,225|95.50%|0.31%|0.53%|0.39%|1.42%|1.84%
3840|BIDDLE|9,219|86.08%|9.17%|0.71%|0.55%|1.88%|1.62%
3841|BRILL|9,215|93.56%|0.58%|1.09%|0.59%|1.51%|2.68%
3841|HOPPE|9,215|94.72%|0.24%|0.62%|0.35%|1.41%|2.67%
3843|SHAY|9,212|88.76%|2.30%|3.20%|2.14%|1.41%|2.18%
3844|FARRINGTON|9,211|77.79%|17.20%|0.59%|0.27%|1.72%|2.44%
3844|LANDON|9,211|86.90%|5.90%|1.37%|0.49%|2.19%|3.16%
3846|COBLE|9,204|86.67%|7.56%|0.70%|0.72%|2.52%|1.84%
3847|LASTER|9,202|49.49%|44.62%|0.37%|0.36%|2.61%|2.55%
3847|PROFFITT|9,202|94.40%|1.78%|0.36%|0.45%|1.49%|1.52%
3847|BEALL|9,202|90.35%|3.12%|0.74%|0.88%|1.54%|3.37%
3847|WHEATON|9,202|77.34%|16.53%|0.58%|0.72%|2.33%|2.51%
3851|COLLADO|9,201|4.86%|0.71%|7.63%|(S)|(S)|86.20%
3851|CASANOVA|9,201|21.55%|1.46%|2.39%|0.28%|0.72%|73.60%
3853|ISLAS|9,200|4.30%|0.54%|0.34%|0.10%|0.17%|94.54%
3854|BADER|9,197|93.76%|0.57%|1.47%|0.25%|1.89%|2.07%
3855|HOY|9,196|85.30%|4.86%|4.67%|0.32%|1.61%|3.25%
3856|SWEAT|9,194|74.69%|18.85%|0.33%|1.94%|2.19%|2.01%
3857|HOFMANN|9,192|95.21%|0.36%|0.54%|0.05%|1.27%|2.56%
3857|HOYLE|9,192|80.71%|13.97%|0.50%|0.59%|1.66%|2.57%
3859|PETER|9,191|71.28%|8.01%|12.02%|3.70%|2.08%|2.92%
3860|MAKI|9,190|92.00%|0.70%|3.11%|0.98%|1.64%|1.57%
3861|BOWENS|9,188|17.63%|76.21%|0.20%|0.22%|3.79%|1.96%
3862|STUTZMAN|9,185|97.20%|0.21%|0.36%|0.19%|0.81%|1.24%
3863|LEA|9,180|72.43%|16.38%|4.65%|0.93%|2.33%|3.28%
3864|KLINGER|9,179|95.82%|0.34%|0.60%|0.25%|0.97%|2.03%
3865|FLORENCE|9,177|59.16%|34.65%|0.70%|0.41%|2.03%|3.05%
3865|BUSS|9,177|95.65%|0.58%|0.75%|0.27%|0.88%|1.86%
3867|HUSSEY|9,176|85.18%|8.12%|1.65%|0.26%|2.67%|2.13%
3868|SMOOT|9,168|66.24%|28.72%|0.52%|0.46%|2.55%|1.51%
3869|DUGGER|9,164|80.95%|13.62%|0.56%|0.84%|1.84%|2.19%
3870|BITTNER|9,163|95.56%|0.40%|0.53%|0.29%|1.18%|2.03%
3871|SOLIZ|9,159|8.07%|0.23%|0.60%|0.46%|0.31%|90.34%
3872|RUNYON|9,153|94.03%|1.66%|0.45%|0.36%|1.58%|1.91%
3873|PITT|9,151|65.72%|28.44%|0.69%|0.63%|1.96%|2.56%
3874|BLOCKER|9,149|57.14%|37.52%|0.37%|0.55%|2.15%|2.26%
3874|AINSWORTH|9,149|90.15%|4.13%|0.55%|0.77%|1.44%|2.96%
3876|CALKINS|9,146|92.84%|1.44%|0.58%|0.72%|1.86%|2.56%
3877|GADDIS|9,142|72.25%|21.84%|0.45%|0.68%|2.29%|2.49%
3877|STROM|9,142|93.47%|1.40%|1.04%|0.79%|1.35%|1.96%
3879|MCCLINTOCK|9,141|91.35%|4.06%|0.54%|0.28%|1.61%|2.17%
3880|WORDEN|9,139|93.38%|0.71%|0.70%|0.51%|1.81%|2.89%
3881|DUBE|9,136|88.50%|4.77%|2.41%|0.32%|1.44%|2.56%
3882|MCCOMBS|9,134|80.28%|14.34%|0.48%|0.86%|1.99%|2.04%
3882|ZINK|9,134|95.22%|0.70%|0.67%|0.33%|1.27%|1.82%
3884|SCHILLER|9,132|94.89%|0.47%|0.95%|0.31%|1.27%|2.11%
3885|JEROME|9,131|66.81%|24.83%|1.59%|1.69%|2.05%|3.04%
3886|RICKARD|9,128|90.78%|2.45%|1.03%|0.83%|2.51%|2.40%
3887|LING|9,127|33.76%|4.86%|55.20%|0.22%|3.11%|2.85%
3888|BURNEY|9,126|46.44%|45.29%|2.36%|0.59%|3.06%|2.27%
3888|VOLK|9,126|95.21%|0.55%|0.66%|0.36%|1.22%|2.01%
3890|JANG|9,125|3.45%|(S)|93.91%|(S)|1.39%|0.66%
3891|GANTT|9,122|53.10%|41.62%|0.33%|0.53%|2.62%|1.80%
3891|AVINA|9,122|5.82%|0.37%|0.79%|0.22%|0.34%|92.46%
3893|CORDELL|9,119|88.89%|5.36%|0.46%|0.72%|2.18%|2.38%
3894|GINGERICH|9,117|97.75%|0.12%|0.16%|0.12%|0.66%|1.18%
3895|FORSTER|9,116|91.05%|3.64%|0.92%|0.45%|1.49%|2.45%
3896|OLIVERA|9,108|15.52%|1.97%|0.92%|0.19%|0.74%|80.67%
3897|MELGAR|9,106|3.90%|0.20%|1.72%|0.09%|0.22%|93.87%
3898|KNUDSEN|9,104|93.73%|0.24%|0.74%|1.03%|1.54%|2.72%
3899|SLOCUM|9,102|85.89%|9.28%|0.49%|0.42%|1.81%|2.10%
3900|SMAIL|9,097|66.48%|27.50%|0.49%|0.60%|2.46%|2.45%
3901|HOKE|9,096|89.06%|5.40%|1.10%|0.34%|2.04%|2.06%
3902|LEONG|9,094|5.88%|(S)|81.96%|(S)|9.53%|2.28%
3903|LAWLESS|9,093|91.02%|4.17%|0.55%|0.74%|1.33%|2.20%
3904|MARIANO|9,091|37.18%|1.80%|31.03%|4.77%|3.17%|22.04%
3904|RUBY|9,091|88.66%|1.83%|1.37%|0.59%|1.28%|6.27%
3906|SANDER|9,090|87.73%|5.78%|1.28%|0.39%|1.55%|3.28%
3907|BUFORD|9,089|36.93%|56.88%|0.36%|0.42%|3.18%|2.22%
3908|MAYHEW|9,085|87.76%|7.29%|0.69%|0.41%|1.75%|2.10%
3908|MERRIMAN|9,085|88.65%|6.35%|0.47%|0.75%|1.96%|1.82%
3910|CADY|9,084|93.08%|1.74%|0.80%|0.67%|1.37%|2.34%
3911|SEE|9,081|73.59%|1.68%|19.51%|0.75%|2.00%|2.46%
3911|TULLY|9,081|92.19%|1.27%|0.70%|1.39%|1.56%|2.89%
3913|GLASGOW|9,078|74.90%|19.42%|0.40%|0.54%|2.29%|2.46%
3914|GERARD|9,075|83.77%|8.80%|0.98%|0.40%|2.21%|3.83%
3914|BREEDLOVE|9,075|77.88%|16.19%|0.40%|1.10%|2.15%|2.28%
3914|REGISTER|9,075|84.25%|11.38%|0.65%|0.44%|1.56%|1.71%
3917|KOVACS|9,072|94.96%|0.31%|0.73%|0.07%|1.06%|2.88%
3918|DAVEY|9,071|89.90%|4.17%|1.19%|0.49%|1.80%|2.46%
3919|REDDEN|9,067|79.02%|15.62%|0.35%|0.86%|2.05%|2.10%
3920|GOAD|9,062|93.50%|0.63%|0.41%|1.77%|1.66%|2.04%
3920|GOEBEL|9,062|95.23%|0.41%|0.56%|0.34%|1.36%|2.10%
3922|LAZARO|9,061|12.97%|3.32%|14.05%|0.08%|1.28%|68.30%
3923|ERB|9,060|96.08%|0.33%|0.49%|0.42%|1.10%|1.58%
3924|PUTMAN|9,058|87.06%|8.08%|0.56%|0.61%|1.61%|2.08%
3925|MARTEL|9,056|76.46%|1.90%|1.35%|0.75%|1.24%|18.31%
3925|EADS|9,056|93.68%|1.33%|0.49%|0.95%|1.78%|1.78%
3927|REIMER|9,055|94.91%|0.33%|0.78%|0.47%|1.30%|2.20%
3928|PICKARD|9,053|88.61%|6.11%|0.56%|0.53%|1.54%|2.65%
3928|BORDERS|9,053|72.56%|23.13%|0.47%|0.23%|1.60%|2.00%
3930|POND|9,052|90.97%|2.17%|1.38%|1.16%|1.45%|2.87%
3931|GALLANT|9,051|92.74%|2.34%|0.73%|0.51%|1.61%|2.07%
3932|KEE|9,049|51.25%|21.79%|10.84%|10.66%|2.69%|2.76%
3933|PACKER|9,048|81.81%|13.17%|0.57%|0.55%|1.71%|2.18%
3933|GREENLEE|9,048|77.19%|17.06%|0.66%|0.38%|2.13%|2.58%
3933|TAFT|9,048|84.32%|10.34%|0.49%|0.70%|1.66%|2.50%
3936|NUNLEY|9,046|76.11%|17.91%|0.21%|0.96%|2.66%|2.14%
3937|JONAS|9,043|82.06%|11.15%|1.36%|0.76%|1.63%|3.04%
3937|SHUMAN|9,043|87.92%|6.34%|2.00%|0.43%|1.42%|1.89%
3939|BELTON|9,041|30.49%|62.06%|0.62%|0.44%|3.04%|3.34%
3940|BARNHILL|9,040|83.51%|11.73%|0.42%|0.67%|1.90%|1.77%
3940|KOVACH|9,040|95.72%|0.24%|0.59%|0.17%|1.28%|2.00%
3942|MOREIRA|9,037|35.90%|3.84%|0.94%|0.21%|1.03%|58.08%
3943|MOREAU|9,035|85.02%|9.09%|0.51%|0.29%|1.72%|3.38%
3944|HALSTEAD|9,027|91.28%|3.19%|0.58%|0.40%|1.91%|2.65%
3945|FREDRICKSON|9,026|95.13%|0.33%|0.68%|0.39%|1.56%|1.92%
3945|SANABRIA|9,026|5.50%|0.85%|0.14%|0.11%|0.14%|93.25%
3947|GOBLE|9,022|94.47%|0.79%|0.74%|0.64%|1.47%|1.88%
3948|CRUTCHFIELD|9,019|63.28%|29.77%|0.54%|1.23%|3.16%|2.02%
3949|LOZA|9,011|5.57%|0.41%|0.54%|0.27%|0.21%|93.00%
3950|STURGEON|9,007|90.40%|2.42%|0.89%|0.69%|1.68%|3.93%
3951|KIDWELL|9,006|92.85%|1.78%|0.62%|0.49%|1.79%|2.48%
3951|NICOLAS|9,006|18.00%|25.73%|17.73%|0.26%|2.74%|35.54%
3953|CLARKSON|9,004|83.77%|11.22%|0.53%|0.72%|1.68%|2.08%
3954|MULLIS|9,003|96.39%|0.36%|0.37%|0.24%|1.12%|1.52%
3955|BEATTIE|8,993|90.53%|3.20%|0.85%|0.63%|1.69%|3.10%
3956|SIGLER|8,992|82.86%|8.90%|0.58%|0.33%|1.42%|5.91%
3957|NEUMAN|8,982|93.43%|1.18%|0.67%|0.45%|1.47%|2.81%
3958|SEVILLA|8,980|7.64%|0.45%|14.41%|0.20%|1.04%|76.27%
3959|POLLACK|8,977|93.02%|1.85%|0.80%|0.13%|1.02%|3.17%
3960|RIDGEWAY|8,975|74.81%|18.67%|0.57%|1.24%|2.61%|2.11%
3961|BOURQUE|8,973|95.74%|0.59%|0.45%|0.28%|1.01%|1.93%
3962|WILKS|8,972|63.03%|32.29%|0.25%|0.26%|2.12%|2.06%
3962|RAUCH|8,972|93.67%|1.77%|0.69%|0.33%|1.18%|2.35%
3964|JANKOWSKI|8,970|96.03%|0.23%|0.54%|0.25%|1.10%|1.85%
3965|SIMONSON|8,968|93.08%|1.47%|0.72%|0.83%|1.55%|2.35%
3966|KWAN|8,965|4.90%|0.55%|90.47%|0.09%|2.45%|1.54%
3967|EVANGELISTA|8,964|35.35%|0.56%|32.56%|0.19%|3.55%|27.79%
3968|RAU|8,961|90.97%|1.70%|3.11%|0.36%|1.64%|2.22%
3969|LOZADA|8,959|4.98%|1.17%|5.75%|0.13%|0.71%|87.25%
3970|CANADY|8,958|49.39%|43.49%|0.42%|1.37%|3.06%|2.27%
3971|FAIRCLOTH|8,954|89.78%|4.91%|0.36%|1.43%|1.69%|1.83%
3972|BATSON|8,951|77.61%|17.14%|0.47%|0.68%|2.17%|1.93%
3973|POPP|8,947|95.67%|0.37%|0.76%|0.19%|1.02%|1.99%
3974|DUNNE|8,941|93.26%|1.16%|1.07%|0.37%|1.26%|2.87%
3975|KEELING|8,938|84.07%|9.90%|0.58%|1.15%|2.23%|2.07%
3976|TEAL|8,937|78.43%|15.63%|0.74%|0.47%|2.07%|2.66%
3977|HAMBLIN|8,936|88.91%|5.90%|0.49%|0.54%|1.68%|2.48%
3978|GREINER|8,935|95.77%|0.31%|0.50%|0.26%|1.12%|2.04%
3979|HOLLY|8,934|66.33%|27.73%|0.54%|0.88%|1.95%|2.57%
3979|TO|8,934|1.96%|(S)|95.06%|(S)|1.37%|1.28%
3981|YUN|8,933|3.01%|(S)|93.45%|(S)|2.37%|0.86%
3982|AIELLO|8,927|93.94%|0.34%|0.62%|0.25%|1.25%|3.61%
3983|BAPTISTE|8,915|14.57%|74.30%|1.04%|1.11%|3.66%|5.32%
3984|GRICE|8,914|65.26%|30.10%|0.33%|0.31%|1.65%|2.36%
3985|FREEDMAN|8,913|94.83%|1.16%|0.79%|0.06%|0.93%|2.24%
3986|BERGSTROM|8,908|95.40%|0.24%|0.73%|0.35%|1.37%|1.92%
3987|CLAUSEN|8,906|94.31%|0.74%|0.67%|0.38%|1.26%|2.64%
3988|CHEW|8,905|37.73%|14.54%|39.70%|0.46%|3.69%|3.87%
3989|HAASE|8,904|94.70%|0.93%|0.60%|0.39%|1.16%|2.22%
3989|AMMONS|8,904|76.86%|17.10%|0.57%|1.70%|1.98%|1.79%
3991|OUTLAW|8,901|40.85%|53.63%|0.39%|0.38%|2.79%|1.95%
3992|SABO|8,899|94.58%|0.45%|1.01%|0.33%|0.96%|2.67%
3993|DENG|8,898|1.64%|10.98%|86.04%|(S)|0.88%|(S)
3994|TEIXEIRA|8,895|75.37%|11.35%|1.88%|0.33%|4.07%|7.00%
3995|LAPOINTE|8,894|87.53%|2.87%|0.65%|4.80%|1.98%|2.17%
3996|COLLEY|8,887|82.22%|12.23%|0.45%|0.86%|1.87%|2.37%
3997|GALBRAITH|8,886|92.96%|2.13%|0.62%|0.64%|1.85%|1.81%
3998|MIRAMONTES|8,884|4.33%|0.10%|0.19%|0.19%|0.18%|95.00%
3999|CARVAJAL|8,883|6.24%|0.39%|1.98%|0.08%|0.21%|91.10%
3999|CRANFORD|8,883|81.17%|13.87%|0.41%|0.59%|2.23%|1.74%
3999|STRAIN|8,883|87.07%|7.93%|0.56%|0.68%|1.78%|1.99%
4002|STUBBLEFIELD|8,878|72.32%|21.68%|0.35%|0.77%|1.98%|2.89%
4002|PARTIDA|8,878|3.72%|0.18%|0.45%|0.36%|0.17%|95.12%
4004|GRABOWSKI|8,877|96.09%|0.24%|0.62%|0.20%|0.91%|1.94%
4005|VICKERY|8,874|94.71%|0.46%|0.56%|0.61%|1.59%|2.06%
4006|LOY|8,868|86.68%|0.89%|4.70%|0.81%|1.82%|5.10%
4007|MARTE|8,867|8.67%|1.05%|1.93%|0.10%|0.39%|87.85%
4008|RODARTE|8,860|6.46%|0.24%|0.17%|0.59%|0.27%|92.28%
4009|BURNSIDE|8,859|68.77%|24.54%|0.47%|2.02%|2.14%|2.05%
4010|HERMANN|8,858|93.55%|0.69%|1.20%|0.29%|1.58%|2.69%
4011|WOFFORD|8,856|65.32%|25.95%|0.29%|2.45%|3.23%|2.76%
4012|FLECK|8,852|95.38%|0.58%|0.64%|0.34%|1.25%|1.81%
4012|MAGALLANES|8,852|4.00%|0.24%|3.81%|0.16%|0.94%|90.86%
4014|MATHIAS|8,851|85.64%|4.88%|3.78%|0.95%|1.83%|2.91%
4014|DUVAL|8,851|80.26%|10.87%|0.73%|0.55%|1.73%|5.85%
4016|WEATHERFORD|8,850|90.64%|3.90%|0.54%|1.12%|1.66%|2.14%
4016|RICKER|8,850|94.15%|0.68%|0.36%|1.31%|1.37%|2.14%
4018|MCVEY|8,848|93.61%|1.72%|0.46%|0.55%|1.33%|2.32%
4019|RITCHEY|8,844|94.50%|0.87%|0.42%|0.52%|1.19%|2.50%
4019|BARAHONA|8,844|4.34%|0.40%|0.37%|0.08%|0.11%|94.70%
4021|PEEBLES|8,843|67.05%|27.40%|0.45%|0.60%|2.34%|2.16%
4022|PEACE|8,841|70.06%|23.87%|0.58%|0.49%|2.56%|2.45%
4022|CHIANG|8,841|2.44%|0.14%|90.45%|0.00%|3.22%|3.74%
4024|FUNG|8,837|3.42%|(S)|87.56%|(S)|3.72%|3.27%
4025|HUTCHINGS|8,833|86.51%|8.45%|0.58%|0.71%|1.77%|1.99%
4026|HIMES|8,831|89.57%|5.82%|0.49%|0.61%|1.42%|2.09%
4027|FRAME|8,827|91.83%|3.15%|1.00%|0.63%|1.72%|1.67%
4028|CREEL|8,815|89.65%|2.28%|0.35%|2.89%|2.02%|2.80%
4029|FORTIN|8,814|89.22%|1.33%|1.89%|0.52%|1.66%|5.38%
4029|BEDFORD|8,814|65.49%|27.96%|0.48%|0.78%|2.59%|2.71%
4031|DODDS|8,813|87.68%|7.41%|0.70%|0.48%|1.53%|2.20%
